# molecule         = LiH
# geometry         = Li 0 0 0; H 0 0 {R:.6f}
# basis            = sadlej
# basis_source     = sadlej.gbs
# lambda           = 0.050000
# omega            = 0.006400
# mode_dir         = [0.0, 0.0, 1.0]
# scheme           = axial
# offdiag          = none
# method           = QED-FCI
# nboson_max       = 20
# n_fock_states    = 21
# ff_step_h        = 0.0005
# n_field_points   = 9
# fci_tol          = 1e-11
# fci_max_cycle    = 300
# scf_conv_tol     = 1e-12
# center_geometry  = True
# frozen_core_orbitals = 1
# coherent_state   = True
# z_selfconsistent_iter = 4
# R_range_Ang      = 0.8:0.1:6.0
# R_e_ref_Ang      = 1.5957
# pyscf            = 2.11.0
# python           = 3.13.12
# host             = fedora
# date             = 2026-08-14 11:07:34
# columns          = R,mu_abs,mu_x,mu_y,mu_z,a_xx,a_yy,a_zz,a_xz,a_iso,err_xx,err_yy,err_zz,dse_mu_z,dse_a_xx,dse_a_yy,dse_a_zz,dse_a_iso,boson_gap,status
#             R         mu_abs           mu_x           mu_y           mu_z           a_xx           a_yy           a_zz           a_xz          a_iso         err_xx         err_yy         err_zz       dse_mu_z       dse_a_xx       dse_a_yy       dse_a_zz      dse_a_iso      boson_gap         status
     0.800000       1.890136      -0.000000       0.000000      -1.890136      26.385752      26.385752      12.148332       0.000000      21.639945       0.002826       0.002826       0.001561      -1.890231      26.332362      26.332362      11.709346      21.458023       0.000000  OK
     0.900000       1.904063       0.000000       0.000000      -1.904063      24.514103      24.514103      12.134127       0.000000      20.387444       0.002393       0.002393       0.001378      -1.904192      24.468270      24.468270      11.704612      20.213717            nan  OK
     1.000000       1.936161       0.000000       0.000000      -1.936161      23.769161      23.769161      12.711671       0.000000      20.083331       0.002217       0.002217       0.001402      -1.936365      23.725234      23.725234      12.246865      19.899111            nan  OK
     1.100000       1.982326       0.000000       0.000000      -1.982326      23.711911      23.711911      13.720094       0.000000      20.381306       0.002192       0.002192       0.001546      -1.982632      23.666620      23.666620      13.185062      20.172767            nan  OK
     1.200000       2.039638       0.000000       0.000000      -2.039638      24.117833      24.117833      15.094370       0.000000      21.110012       0.002272       0.002272       0.001798      -2.040073      24.068855      24.068855      14.453725      20.863812            nan  OK
     1.300000       2.106076       0.000000       0.000000      -2.106076      24.875793      24.875793      16.798627       0.000000      22.183404       0.002434       0.002434       0.002175      -2.106673      24.821236      24.821236      16.012573      21.885015            nan  OK
     1.400000       2.179937       0.000000       0.000000      -2.179937      25.927465      25.927465      18.811355       0.000000      23.555428       0.002668       0.002668       0.002716      -2.180735      25.865556      25.865556      17.833685      23.188266            nan  OK
     1.500000       2.259579      -0.000000       0.000000      -2.259579      27.227637      27.227637      21.134093       0.000000      25.196456       0.002964       0.002964       0.003445      -2.260627      27.156426      27.156426      19.909398      24.740750            nan  OK
     1.600000       2.343551       0.000000       0.000000      -2.343551      28.733230      28.733230      23.793499       0.000000      27.086653       0.003341       0.003341       0.004423      -2.344911      28.650441      28.650441      22.252967      26.517950            nan  OK
     1.700000       2.430649       0.000000       0.000000      -2.430649      30.410705      30.410705      26.837481       0.000000      29.219631       0.003789       0.003789       0.005740      -2.432399      30.313563      30.313563      24.893481      28.506869            nan  OK
     1.800000       2.519807      -0.000000       0.000000      -2.519807      32.241203      32.241203      30.333399       0.000000      31.605268       0.004310       0.004310       0.007514      -2.522046      32.126340      32.126340      27.872438      30.708373            nan  OK
     1.900000       2.609976      -0.000000       0.000000      -2.609976      34.219111      34.219111      34.368911       0.000000      34.269045       0.004948       0.004948       0.009917      -2.612827      34.082462      34.082462      31.242370      33.135765            nan  OK
     2.000000       2.700060      -0.000000       0.000000      -2.700060      36.348616      36.348616      39.055503       0.000000      37.250912       0.005709       0.005709       0.013204      -2.703678      36.185155      36.185155      35.066983      35.812431            nan  OK
