# molecule         = LiH
# geometry         = Li 0 0 0; H 0 0 {R:.6f}
# basis            = sadlej
# basis_source     = sadlej.gbs
# lambda           = 0.100000
# omega            = 0.006400
# mode_dir         = [1.0, 0.0, 0.0]
# scheme           = general
# offdiag          = none
# method           = QED-FCI
# nboson_max       = 20
# n_fock_states    = 21
# ff_step_h        = 0.0005
# n_field_points   = 13
# fci_tol          = 1e-11
# fci_max_cycle    = 300
# scf_conv_tol     = 1e-12
# center_geometry  = True
# frozen_core_orbitals = 1
# coherent_state   = True
# z_selfconsistent_iter = 4
# R_range_Ang      = 0.8:0.1:6.0
# R_e_ref_Ang      = 1.5957
# pyscf            = 2.11.0
# python           = 3.13.12
# host             = fedora
# date             = 2026-08-16 17:31:13
# columns          = R,mu_abs,mu_x,mu_y,mu_z,a_xx,a_yy,a_zz,a_xz,a_iso,err_xx,err_yy,err_zz,dse_mu_z,dse_a_xx,dse_a_yy,dse_a_zz,dse_a_iso,boson_gap,status
#             R         mu_abs           mu_x           mu_y           mu_z           a_xx           a_yy           a_zz           a_xz          a_iso         err_xx         err_yy         err_zz       dse_mu_z       dse_a_xx       dse_a_yy       dse_a_zz      dse_a_iso      boson_gap         status
     0.800000       1.898695       0.000000      -0.000000      -1.898695      22.633057      24.823952      11.090013       0.000000      19.515674       0.001318       0.002143       0.001459      -1.899975      18.305514      24.728807      10.988060      18.007460       0.000000  OK
     0.900000       1.912576      -0.000000      -0.000000      -1.912576      21.215195      23.162740      11.229345       0.000000      18.535760       0.001092       0.001824       0.001363      -1.913770      17.372415      23.081936      11.138492      17.197615            nan  OK
     1.000000       1.945513       0.000000      -0.000000      -1.945513      20.685864      22.524715      11.881518       0.000000      18.364032       0.000990       0.001661       0.001518      -1.946735      17.021240      22.450408      11.791763      17.087804            nan  OK
     1.100000       1.992971       0.000000      -0.000000      -1.992971      20.687247      22.505899      12.912679       0.000000      18.701941       0.000953       0.001639       0.001645      -1.994285      17.026619      22.433466      12.817900      17.425995            nan  OK
     1.200000       2.051744       0.000000      -0.000000      -2.051744      21.028890      22.895586      14.276585       0.000000      19.400354       0.000967       0.001692       0.001970      -2.053198      17.260387      22.821713      14.172337      18.084812            nan  OK
     1.300000       2.119591      -0.000000      -0.000000      -2.119591      21.611217      23.586080      15.968701       0.000000      20.388666       0.001002       0.001818       0.002427      -2.121231      17.651842      23.508010      15.850800      19.003551            nan  OK
     1.400000       2.194765      -0.000000      -0.000000      -2.194765      22.389542      24.525699      18.000946       0.000000      21.638729       0.001099       0.002000       0.003097      -2.196639      18.166821      24.440952      17.865146      20.157640            nan  OK
     1.500000       2.275650      -0.000000      -0.000000      -2.275650      23.344940      25.684004      20.392821       0.000000      23.140588       0.001217       0.002208       0.004036      -2.277812      18.788497      25.590368      20.234316      21.537727            nan  OK
     1.600000       2.360718      -0.000000      -0.000000      -2.360718      24.461241      27.033455      23.176708       0.000000      24.890468       0.001311       0.002421       0.005244      -2.363224      19.501995      26.928994      22.989647      23.140212            nan  OK
     1.700000       2.448617      -0.000000      -0.000000      -2.448617      25.719440      28.549805      26.404802       0.000000      26.891349       0.001601       0.002860       0.007163      -2.451533      20.290840      28.433085      26.182510      24.968812            nan  OK
     1.800000       2.538156      -0.000000       0.000000      -2.538156      27.104765      30.218987      30.154862       0.000000      29.159538       0.001709       0.003156       0.009549      -2.541556      21.140736      30.087890      29.888212      27.038946            nan  OK
     1.900000       2.628190      -0.000000      -0.000000      -2.628190      28.608463      32.036202      34.530220       0.000000      31.724962       0.002019       0.003662       0.013036      -2.632163      22.042086      31.888952      34.208404      29.379814            nan  OK
     2.000000       2.717526      -0.000000       0.000000      -2.717526      30.230364      34.006290      39.665747       0.000000      34.634134       0.002259       0.004186       0.017678      -2.722177      22.989963      33.840480      39.274525      32.034989            nan  OK
     2.100000       2.804865      -0.000000       0.000000      -2.804865      31.975681      36.140305      45.731538       0.000000      37.949175       0.002673       0.004885       0.024200      -2.810321      23.982825      35.953342      45.253365      35.063177            nan  OK
     2.200000       2.888759      -0.000000       0.000000      -2.888759      33.855358      38.455070      52.942519       0.000000      41.750982       0.003170       0.005704       0.033090      -2.895173      25.021663      38.243833      52.354997      38.540164            nan  OK
     2.300000       2.967573       0.000000       0.000000      -2.967573      35.884912      40.972302      61.567743       0.000000      46.141653       0.003686       0.006592       0.045118      -2.975127      26.109251      40.733058      60.842801      42.561704            nan  OK
     2.400000       3.039450       0.000000      -0.000000      -3.039450      38.084222      43.718173      71.941516       0.000000      51.247970       0.004382       0.007700       0.061418      -3.048359      27.249802      43.446820      71.044761      47.247128            nan  OK
     2.500000       3.102268       0.000000      -0.000000      -3.102268      40.478782      46.724049      84.474812       0.000000      57.225881       0.005095       0.008890       0.082927      -3.112791      28.448823      46.415715      83.364428      52.742989            nan  OK
     2.600000       3.153610       0.000000       0.000000      -3.153610      43.099197      50.025613      99.660904       0.000000      64.261905       0.006105       0.010375       0.110831      -3.166051      29.712892      49.675219      98.288547      59.225553            nan  OK
     2.700000       3.190729       0.000000      -0.000000      -3.190729      45.983244      53.663768     118.073698       0.000000      72.573570       0.007295       0.012015       0.145277      -3.205438      31.049597      53.265513     116.385927      66.900346            nan  OK
     2.800000       3.210530       0.000000      -0.000000      -3.210530      49.175501      57.682571     140.344427       0.000000      82.400833       0.008762       0.013919       0.184958      -3.227908      32.467292      57.230696     138.288662      75.995550            nan  OK
     2.900000       3.209608       0.000000      -0.000000      -3.209608      52.728159      62.128068     167.106049       0.000000      93.987426       0.010507       0.015971       0.224979      -3.230093      33.974489      61.616966     164.641339      86.744265            nan  OK
     3.000000       3.184341       0.000000      -0.000000      -3.184341      56.699733      67.043826     198.882711       0.000000     107.542090       0.012603       0.018154       0.254906      -3.208386      35.579008      66.469056     195.999471      99.349178            nan  OK
     3.100000       3.131118      -0.000000       0.000000      -3.131118      61.152625      72.464976     235.906978       0.000000     123.174860       0.015028       0.020301       0.256419      -3.159148      37.286565      71.824397     232.656628     113.922530            nan  OK
     3.200000       3.046720      -0.000000       0.000000      -3.046720      66.146676      78.408122     277.857359       0.000000     140.804053       0.018052       0.022564       0.203736      -3.079062      39.098526      77.704243     274.391317     130.398029            nan  OK
     3.300000       2.928898      -0.000000       0.000000      -2.928898      71.730426      84.861228     323.550223       0.000000     160.047292       0.021395       0.024268       0.069695      -2.965682      41.009487      84.101972     320.158702     148.423387            nan  OK
     3.400000       2.777098      -0.000000      -0.000000      -2.777098      77.925192      91.768160     370.685946       0.000000     180.126433       0.025105       0.025510       0.158335      -2.818145      43.003953      90.970106     367.817563     167.263874            nan  OK
     3.500000       2.593196      -0.000000       0.000000      -2.593196      84.708543      99.020272     415.828340       0.000000     199.852385       0.028922       0.025960       0.457340      -2.637913      45.054542      98.209291     414.060418     185.774750            nan  OK
     3.600000       2.381977       0.000000       0.000000      -2.381977      91.998530     106.455327     454.800347       0.000000     217.751401       0.032123       0.025063       0.754995      -2.429320      47.121393     105.665201     454.739143     202.508579            nan  OK
     3.700000       2.151062       0.000000       0.000000      -2.151062      99.645262     113.867730     483.539117       0.000000     232.350703       0.034350       0.022763       0.944282      -2.199596      49.155044     113.137580     485.662194     215.984939            nan  OK
     3.800000       1.910105       0.000000       0.000000      -1.910105     107.440156     121.035046     499.168102       0.000000     242.547768       0.035153       0.019235       0.930962      -1.958181      51.102653     120.404216     503.667468     225.058112            nan  OK
     3.900000       1.669395       0.000000      -0.000000      -1.669395     115.142028     127.751721     500.808487       0.000000     247.900745       0.034120       0.014643       0.685912      -1.715401      52.915482     127.253338     507.514612     229.227811            nan  OK
     4.000000       1.438304       0.000000      -0.000000      -1.438304     122.513924     133.858788     489.723937       0.000000     248.698883       0.030980       0.009199       0.263594      -1.480901      54.556550     133.515221     498.152374     228.741382            nan  OK
     4.100000       1.224082       0.000000       0.000000      -1.224082     129.357899     139.260020     468.761309       0.000000     245.793076       0.026227       0.003908       0.229233      -1.262358      56.004559     139.082159     478.256060     224.447592            nan  OK
     4.200000       1.031313      -0.000000       0.000000      -1.031313     135.539397     143.925950     441.435161       0.000000     240.300170       0.020075       0.001554       0.684962      -1.064820      57.253968     143.912069     451.332411     217.499482            nan  OK
     4.300000       0.862022       0.000000      -0.000000      -0.862022     140.991352     147.878692     411.086976       0.000000     233.319007       0.013270       0.006638       1.033099      -0.890713      58.312452     148.018909     420.835803     209.055721            nan  OK
     4.400000       0.716190       0.000000       0.000000      -0.716190     145.706758     151.176323     380.377529       0.000000     225.753537       0.006355       0.010812       1.249093      -0.740312      59.196553     151.455892     389.592618     200.081687            nan  OK
     4.500000       0.592420       0.000000       0.000000      -0.592420     149.723045     153.897487     351.129731       0.000000     218.250088       0.000563       0.014822       1.342471      -0.612396      59.927158     154.298141     359.588084     191.271127            nan  OK
     4.600000       0.488537       0.000000      -0.000000      -0.488537     153.103488     156.124685     324.403883       0.000000     211.210685       0.006854       0.018093       1.340889      -0.504875      60.526524     156.628713     332.013757     183.056332            nan  OK
     4.700000       0.402054       0.000000       0.000000      -0.402054     155.924658     157.938376     300.679528       0.000000     204.847520       0.012511       0.020879       1.274803      -0.415274      61.015862     158.529073     307.438978     175.661304            nan  OK
     4.800000       0.330477       0.000000      -0.000000      -0.330477     158.265104     159.410659     280.043166       0.000000     199.239643       0.017386       0.022876       1.171519      -0.341070      61.414351     160.073615     286.005316     169.164427            nan  OK
     4.900000       0.271477       0.000000      -0.000000      -0.271477     160.199720     160.605195     262.348232       0.000000     194.384382       0.021590       0.024618       1.050563      -0.279884      61.738503     161.327393     267.592831     163.552909            nan  OK
     5.000000       0.222977       0.000000      -0.000000      -0.222977     161.795867     161.575050     247.324934       0.000000     190.231950       0.025235       0.026193       0.926050      -0.229582      62.002273     162.345435     251.942099     158.763269            nan  OK
     5.100000       0.183178       0.000000      -0.000000      -0.183178     163.111948     162.363581     234.656362       0.000000     186.710630       0.028220       0.027373       0.806225      -0.188309      62.217169     163.173437     238.735049     154.708551            nan  OK
     5.200000       0.150554       0.000000       0.000000      -0.150554     164.198088     163.006777     224.021718       0.000000     183.742194       0.030742       0.028343       0.695567      -0.154486      62.392652     163.848819     227.643928     151.295133            nan  OK
     5.300000       0.123826       0.000000      -0.000000      -0.123826     165.096049     163.533725     215.119615       0.000000     181.249796       0.032832       0.029190       0.596351      -0.126785      62.536357     164.401863     218.358414     148.432211            nan  OK
     5.400000       0.101930       0.000000       0.000000      -0.101930     165.840559     163.967445     207.680777       0.000000     179.162927       0.034520       0.029869       0.508472      -0.104104      62.654514     164.856977     210.598471     146.036654            nan  OK
     5.500000       0.083992       0.000000       0.000000      -0.083992     166.460182     164.326236     201.468718       0.000000     177.418379       0.035906       0.030105       0.432091      -0.085534      62.752026     165.233683     204.118898     144.034869            nan  OK
     5.600000       0.069291       0.000000      -0.000000      -0.069291     166.978421     164.626095     196.281986       0.000000     175.962167       0.037102       0.030802       0.365965      -0.070327      62.832987     165.547595     198.709216     142.363266            nan  OK
     5.700000       0.057237       0.000000      -0.000000      -0.057237     167.414294     164.877845     191.949407       0.000000     174.747182       0.038108       0.031255       0.309280      -0.057870      62.900603     165.811133     194.191004     140.967580            nan  OK
     5.800000       0.047348       0.000000       0.000000      -0.047348     167.783103     165.090825     188.327809       0.000000     173.733912       0.038814       0.031530       0.260610      -0.047661      62.957473     166.034183     190.414372     139.802009            nan  OK
     5.900000       0.039231      -0.000000      -0.000000      -0.039231     168.097712     165.272844     185.297334       0.000000     172.889297       0.039429       0.031774       0.218897      -0.039291      63.005687     166.224566     187.254108     138.828120            nan  OK
     6.000000       0.032564       0.000000      -0.000000      -0.032564     168.368473     165.429672     182.757873       0.000000     172.185339       0.040092       0.031991       0.183459      -0.032427      63.046903     166.388474     184.606018     138.013799       0.000000  OK
