# molecule         = LiH
# geometry         = Li 0 0 0; H 0 0 {R:.6f}
# basis            = sadlej
# basis_source     = sadlej.gbs
# lambda           = 0.000000
# omega            = 0.120800
# mode_dir         = [0.0, 0.0, 1.0]
# scheme           = axial
# offdiag          = none
# method           = QED-FCI
# nboson_max       = 20
# n_fock_states    = 21
# ff_step_h        = 0.0005
# n_field_points   = 9
# fci_tol          = 1e-11
# fci_max_cycle    = 300
# scf_conv_tol     = 1e-12
# center_geometry  = True
# frozen_core_orbitals = 1
# coherent_state   = True
# z_selfconsistent_iter = 4
# R_range_Ang      = 0.8:0.1:6.0
# R_e_ref_Ang      = 1.5957
# pyscf            = 2.11.0
# python           = 3.13.12
# host             = fedora
# date             = 2026-08-14 13:47:22
# columns          = R,mu_abs,mu_x,mu_y,mu_z,a_xx,a_yy,a_zz,a_xz,a_iso,err_xx,err_yy,err_zz,dse_mu_z,dse_a_xx,dse_a_yy,dse_a_zz,dse_a_iso,boson_gap,status
#             R         mu_abs           mu_x           mu_y           mu_z           a_xx           a_yy           a_zz           a_xz          a_iso         err_xx         err_yy         err_zz       dse_mu_z       dse_a_xx       dse_a_yy       dse_a_zz      dse_a_iso      boson_gap         status
     0.800000       1.896573       0.000000       0.000000      -1.896573      27.341219      27.341219      13.388170       0.000000      22.690203       0.003401       0.003401       0.002868      -1.896573      27.341221      27.341221      13.388169      22.690204            nan  OK
     0.900000       1.908895      -0.000000       0.000000      -1.908895      25.358722      25.358722      13.276515       0.000000      21.331319       0.002857       0.002857       0.002473      -1.908895      25.358726      25.358726      13.276516      21.331323            nan  OK
     1.000000       1.939250      -0.000000       0.000000      -1.939250      24.582962      24.582962      13.873914       0.000000      21.013279       0.002633       0.002633       0.002470      -1.939250      24.582966      24.582966      13.873915      21.013282            nan  OK
     1.100000       1.983606      -0.000000       0.000000      -1.983606      24.542595      24.542595      14.970826       0.000000      21.352005       0.002598       0.002598       0.002692      -1.983606      24.542597      24.542597      14.970827      21.352007            nan  OK
     1.200000       2.038857      -0.000000       0.000000      -2.038857      24.997974      24.997974      16.493700       0.000000      22.163216       0.002691       0.002691       0.003110      -2.038857      24.997978      24.997978      16.493701      22.163219            nan  OK
     1.300000       2.102735      -0.000000       0.000000      -2.102735      25.828961      25.828961      18.423004       0.000000      23.360308       0.002883       0.002883       0.003756      -2.102735      25.828964      25.828964      18.423005      23.360311            nan  OK
     1.400000       2.173438      -0.000000       0.000000      -2.173438      26.973013      26.973013      20.760333       0.000000      24.902120       0.003163       0.003163       0.004705      -2.173438      26.973017      26.973017      20.760334      24.902123            nan  OK
     1.500000       2.249332      -0.000000       0.000000      -2.249332      28.385296      28.385296      23.522335       0.000000      26.764309       0.003528       0.003528       0.006054      -2.249332      28.385301      28.385301      23.522336      26.764313            nan  OK
     1.600000       2.328899      -0.000000       0.000000      -2.328899      30.025609      30.025609      26.748055       0.000000      28.933091       0.003981       0.003981       0.007929      -2.328899      30.025616      30.025616      26.748057      28.933096            nan  OK
     1.700000       2.410766      -0.000000       0.000000      -2.410766      31.864183      31.864183      30.504807       0.000000      31.411058       0.004524       0.004524       0.010498      -2.410766      31.864182      31.864182      30.504807      31.411057            nan  OK
