# molecule         = LiH
# geometry         = Li 0 0 0; H 0 0 {R:.6f}
# basis            = sadlej
# basis_source     = sadlej.gbs
# lambda           = 0.100000
# omega            = 0.120800
# mode_dir         = [0.0, 0.0, 1.0]
# scheme           = axial
# offdiag          = none
# method           = QED-FCI
# nboson_max       = 20
# n_fock_states    = 21
# ff_step_h        = 0.0005
# n_field_points   = 9
# fci_tol          = 1e-11
# fci_max_cycle    = 300
# scf_conv_tol     = 1e-12
# center_geometry  = True
# frozen_core_orbitals = 1
# coherent_state   = True
# z_selfconsistent_iter = 4
# R_range_Ang      = 0.8:0.1:6.0
# R_e_ref_Ang      = 1.5957
# pyscf            = 2.11.0
# python           = 3.13.12
# host             = fedora
# date             = 2026-08-14 15:03:05
# columns          = R,mu_abs,mu_x,mu_y,mu_z,a_xx,a_yy,a_zz,a_xz,a_iso,err_xx,err_yy,err_zz,dse_mu_z,dse_a_xx,dse_a_yy,dse_a_zz,dse_a_iso,boson_gap,status
#             R         mu_abs           mu_x           mu_y           mu_z           a_xx           a_yy           a_zz           a_xz          a_iso         err_xx         err_yy         err_zz       dse_mu_z       dse_a_xx       dse_a_yy       dse_a_zz      dse_a_iso      boson_gap         status
     2.000000       2.690318      -0.000000       0.000000      -2.690318      35.852891      35.852891      39.892121       0.000000      37.199301       0.005563       0.005563       0.017451      -2.742481      32.549688      32.549688      23.143033      29.414137            nan  OK
     2.100000       2.776282       0.000000       0.000000      -2.776282      38.232131      38.232131      46.040417       0.000000      40.834893       0.006500       0.006500       0.024302      -2.839974      34.464642      34.464642      25.334111      31.421132            nan  OK
     2.200000       2.858263      -0.000000       0.000000      -2.858263      40.826755      40.826755      53.465277       0.000000      45.039596       0.007592       0.007592       0.034042      -2.935388      36.526794      36.526794      27.758581      33.604056            nan  OK
     2.300000       2.934340       0.000000       0.000000      -2.934340      43.668629      43.668629      62.512363       0.000000      49.949874       0.008913       0.008913       0.048019      -3.027022      38.763808      38.763808      30.456177      35.994598            nan  OK
     2.400000       3.002255      -0.000000       0.000000      -3.002255      46.796871      46.796871      73.632409       0.000000      55.742050       0.010479       0.010479       0.067858      -3.112778      41.214480      41.214480      33.477309      38.635423            nan  OK
     2.500000       3.059321       0.000000       0.000000      -3.059321      50.258636      50.258636      87.407619       0.000000      62.641630       0.012343       0.012343       0.095688      -3.189996      43.933333      43.933333      36.885937      41.584201            nan  OK
     2.600000       3.102313       0.000000       0.000000      -3.102313      54.110135      54.110135     104.576595       0.000000      70.932288       0.014522       0.014522       0.133622      -3.255210      46.997739      46.997739      40.762583      44.919354            nan  OK
     2.700000       3.127358       0.000000       0.000000      -3.127358      58.416998      58.416998     126.044169       0.000000      80.959389       0.017098       0.017098       0.182938      -3.303811      50.518206      50.518206      45.206024      48.747479            nan  OK
     2.800000       3.129855       0.000000       0.000000      -3.129855      63.253456      63.253456     152.851583       0.000000      93.119498       0.020065       0.020065       0.241312      -3.329616      54.652342      54.652342      50.329567      53.211417            nan  OK
     2.900000       3.104486       0.000000       0.000000      -3.104486      68.698129      68.698129     186.057453       0.000000     107.817903       0.023368       0.023368       0.298390      -3.324396      59.621089      59.621089      56.241440      58.494539            nan  OK
     3.000000       3.045433      -0.000000       0.000000      -3.045433      74.824406      74.824406     226.457594       0.000000     125.368802       0.026856       0.026856       0.328733      -3.277556      65.720271      65.720271      62.987321      64.809288            nan  OK
     3.100000       2.946972       0.000000       0.000000      -2.946972      81.682134      81.682134     274.063806       0.000000     145.809358       0.030432       0.030432       0.286806      -3.176560      73.306524      73.306524      70.421033      72.344693            nan  OK
     3.200000       2.804616      -0.000000       0.000000      -2.804616      89.270138      89.270138     327.340190       0.000000     168.626822       0.033559       0.033559       0.115032      -3.009177      82.712589      82.712589      77.989653      81.138277            nan  OK
     3.300000       2.616850      -0.000000       0.000000      -2.616850      97.500398      97.500398     382.432963       0.000000     192.477920       0.035743       0.035743       0.217727      -2.768921      94.033808      94.033808      84.562375      90.876664            nan  OK
     3.400000       2.387078       0.000000       0.000000      -2.387078     106.169187     106.169187     433.012002       0.000000     215.116792       0.036233       0.036233       0.652437      -2.462867     106.814097     106.814097      88.706827     100.778341            nan  OK
     3.500000       2.124847       0.000000       0.000000      -2.124847     114.954794     114.954794     471.482547       0.000000     233.797378       0.034673       0.034673       1.009896      -2.115628     119.904855     119.904855      89.666148     109.825286            nan  OK
     3.600000       1.845158      -0.000000       0.000000      -1.845158     123.463497     123.463497     491.617850       0.000000     246.181615       0.030919       0.030919       1.076104      -1.761916     131.850194     131.850194      88.122279     117.274223            nan  OK
     3.700000       1.565508      -0.000000       0.000000      -1.565508     131.314718     131.314718     491.230162       0.000000     251.286533       0.025391       0.025391       0.766857      -1.431844     141.599993     141.599993      85.544265     122.914750            nan  OK
     3.800000       1.301813      -0.000000       0.000000      -1.301813     138.228556     138.228556     472.943797       0.000000     249.800303       0.018922       0.018922       0.201541      -1.142495     148.869727     148.869727      82.986962     126.908805            nan  OK
     3.900000       1.065272      -0.000000       0.000000      -1.065272     144.071944     144.071944     442.576212       0.000000     243.573367       0.012369       0.012369       0.396285      -0.899285     153.954890     153.954890      80.785301     129.565027            nan  OK
     4.000000       0.861362      -0.000000       0.000000      -0.861362     148.849892     148.849892     406.542577       0.000000     234.747453       0.006271       0.006271       0.851258      -0.700597     157.374568     157.374568      78.916092     131.221743            nan  OK
     4.100000       0.690739       0.000000       0.000000      -0.690739     152.661658     152.661658     369.964744       0.000000     225.096020       0.000978       0.000978       1.101403      -0.541414     159.630291     159.630291      77.299525     132.186702            nan  OK
     4.200000       0.550938       0.000000       0.000000      -0.550938     155.652088     155.652088     336.042202       0.000000     215.782126       0.003701       0.003701       1.171767      -0.412731     159.627842     159.627842      65.632330     128.296005            nan  OK
     4.300000       0.437986       0.000000       0.000000      -0.437986     157.971823     157.971823     306.296134       0.000000     207.413260       0.006656       0.006656       1.121703      -0.316615     162.086275     162.086275      74.645088     132.939213            nan  OK
     4.400000       0.347524       0.000000       0.000000      -0.347524     159.762927     159.762927     281.119559       0.000000     200.215137       0.009428       0.009428       1.006765      -0.239271     162.764646     162.764646      73.559928     133.029740            nan  OK
     4.500000       0.275439      -0.000000       0.000000      -0.275439     161.142565     161.142565     260.274971       0.000000     194.186700       0.011568       0.011568       0.867604      -0.178835     163.234023     163.234023      72.607294     133.025113            nan  OK
     4.600000       0.218139       0.000000       0.000000      -0.218139     162.206240     162.206240     243.244768       0.000000     189.219083       0.013272       0.013272       0.728270      -0.107339    3046.415269    3046.415269      69.849505    2054.226681            nan  OK
     4.700000       0.172627       0.000000       0.000000      -0.172627     163.028756     163.028756     229.433589       0.000000     185.163701       0.014638       0.014638       0.600897      -0.076533    2423.268766    2423.268766      69.552795    1638.696776            nan  OK
     4.800000       0.136466       0.000000       0.000000      -0.136466     163.667815     163.667815     218.270977       0.000000     181.868869       0.015745       0.015745       0.490289      -0.052076     164.456336     164.456336      69.222186     132.711619            nan  OK
     4.900000       0.107705       0.000000       0.000000      -0.107705     164.167223     164.167223     209.254678       0.000000     179.196375       0.016512       0.016512       0.397146      -0.032684     164.529554     164.529554      68.870191     132.643100            nan  OK
     5.000000       0.084798       0.000000       0.000000      -0.084798     164.560895     164.560895     201.962386       0.000000     177.028058       0.017272       0.017272       0.320160      -0.017279     164.613496     164.613496      68.504820     132.577271            nan  OK
     5.100000       0.066525       0.000000       0.000000      -0.066525     164.873537     164.873537     196.047949       0.000000     175.265007       0.017741       0.017741       0.257305      -0.005123     164.706489     164.706489      68.132443     132.515140            nan  OK
     5.200000       0.051925       0.000000       0.000000      -0.051925     165.124670     165.124670     191.232385       0.000000     173.827241       0.018178       0.018178       0.206366       0.004444     164.806812     164.806812      67.757441     132.457022            nan  OK
     5.300000       0.040244       0.000000       0.000000      -0.040244     165.328796     165.328796     187.292857       0.000000     172.650149       0.018661       0.018661       0.165245       0.011937     164.912732     164.912732      67.383619     132.403028            nan  OK
     5.400000       0.030889       0.000000       0.000000      -0.030889     165.496232     165.496232     184.052157       0.000000     171.681540       0.018902       0.018902       0.132200       0.017730     165.022583     165.022583      67.014238     132.353135            nan  OK
     5.500000       0.023394       0.000000       0.000000      -0.023394     165.635860     165.635860     181.370236       0.000000     170.880652       0.019294       0.019294       0.105678       0.022111     165.134753     165.134753      66.652607     132.307371            nan  OK
     5.600000       0.017391       0.000000       0.000000      -0.017391     165.753076     165.753076     179.136124       0.000000     170.214092       0.019390       0.019390       0.084514       0.025395     165.248105     165.248105      66.300882     132.265697            nan  OK
     5.700000       0.012590       0.000000       0.000000      -0.012590     165.853318     165.853318     177.262619       0.000000     169.656418       0.019620       0.019620       0.067566       0.027699     165.361074     165.361074      65.961832     132.227993            nan  OK
     5.800000       0.008763       0.000000       0.000000      -0.008763     165.939747     165.939747     175.680676       0.000000     169.186724       0.019769       0.019769       0.054030       0.029175     165.472688     165.472688      65.637555     132.194310            nan  OK
     5.900000       0.005726       0.000000       0.000000      -0.005726     166.015320     166.015320     174.335840       0.000000     168.788826       0.019977       0.019977       0.043271       0.030085     165.582492     165.582492      65.329137     132.164707            nan  OK
     6.000000       0.003336       0.000000       0.000000      -0.003336     166.081867     166.081867     173.185192       0.000000     168.449642       0.020094       0.020094       0.034739       0.030338     165.689483     165.689483      65.038998     132.139321       0.000000  OK
